sale_date,sale_price,square_ft,lat,long
5/26/21,442000,2109,34.063113,-84.3572651
5/26/21,483000,2030,33.9373848,-84.3754323
5/26/21,550000,3295,34.0679441,-84.3685393
5/26/21,355000,1208,33.6862679,-84.4289395
5/26/21,164000,1026,33.6882419,-84.4244265
5/26/21,669000,1326,33.7756782,-84.3581129
5/26/21,401000,1336,33.7077228,-84.42098
5/26/21,325000,2390,34.1222651,-84.2615724
5/26/21,305000,2469,33.7111622,-84.5509044
5/26/21,1450000,4887,34.1595789,-84.3386344
5/26/21,242000,1034,33.802938,-84.3921262
5/26/21,175000,900,34.010425,-84.316154
5/26/21,572000,1828,33.790868,-84.3975795
5/26/21,201990,1680,33.5629205,-84.4732055
5/26/21,196990,1680,33.5629205,-84.4732055
5/26/21,195990,1600,33.5629205,-84.4732055
5/26/21,195990,1600,33.5629205,-84.4732055
5/26/21,926500,4375,34.0187544,-84.23533
5/26/21,315000,1594,33.6673795,-84.4631859
5/26/21,760000,3822,33.6634769,-84.4510493
5/26/21,452000,2508,34.0675351,-84.2245245
5/26/21,490000,2180,34.0797732,-84.243294
5/26/21,564000,2724,34.0806701,-84.2430059
5/26/21,318000,3264,33.6228822,-84.5522554
5/26/21,725000,2535,33.7304485,-84.3558275
5/26/21,321990,2540,33.61662726,-84.61321503
5/26/21,264055,2112,33.61662726,-84.61321503
5/26/21,255000,1070,33.9257419,-84.376942
5/26/21,4800000,6926,33.8401218,-84.3939958
5/26/21,267000,3000,33.7852547,-84.4535087
5/26/21,950000,2836,33.9253866,-84.4071919
5/26/21,720000,3025,33.9302272,-84.4085873
5/26/21,390000,2136,34.0454102,-84.2136759
5/26/21,955000,3746,34.0745042,-84.1851759
5/26/21,590000,3618,34.0699294,-84.1980067
5/26/21,331000,1740,34.0687833,-84.3193402
5/26/21,640000,942,34.183171,-84.2855036
5/26/21,705000,1064,33.8209253,-84.379606
5/26/21,1505000,4837,33.8621521,-84.3661573
5/26/21,850000,2147,33.8866722,-84.3493165
5/26/21,194000,1176,33.8506474,-84.3836093
5/26/21,315000,1248,33.8151438,-84.4385676
5/26/21,509990,2156,33.8163074,-84.4436326
5/26/21,1080000,4828,33.844018,-84.3553105
5/26/21,175000,1469,33.9418431,-84.3717681
5/26/21,269990,2106,34.084485,-84.2010286
5/26/21,475000,2732,34.0875477,-84.1965652
5/26/21,201000,950,33.816624,-84.4247158
5/26/21,645000,2982,33.990343,-84.285298
5/26/21,413914,3999,33.6877123,-84.6060653
5/26/21,155000,1012,33.7244513,-84.4338213
5/26/21,456300,2162,34.1368789,-84.2880739
5/26/21,725000,3144,34.1379418,-84.3016432
5/26/21,260000,1930,33.7081943,-84.444035
5/26/21,575000,2304,33.7591934,-84.4186822
5/26/21,212891,1392,33.5658909,-84.477745
5/26/21,285000,1624,33.785533,-84.4718571
5/26/21,252000,1970,33.5789305,-84.4888473
5/27/21,870000,2356,33.7617611,-84.3615827
5/27/21,643000,2810,34.01724,-84.2067581
5/27/21,589000,2815,34.093897,-84.2181844
5/27/21,155000,1200,33.7575855,-84.4496538
5/27/21,211000,1665,34.0775559,-84.2761469
5/27/21,310000,2632,33.6371804,-84.631214
5/27/21,172000,1645,33.6335919,-84.5510273
5/27/21,440000,3198,33.6534074,-84.5280964
5/27/21,209000,1496,33.741237,-84.5056649
5/27/21,525000,1485,33.7909763,-84.3853602
5/27/21,465000,2191,33.7399857,-84.4405515
5/27/21,560315,2302,33.8077526,-84.4657217
5/27/21,320000,1102,33.8093466,-84.4699098
5/27/21,375000,1080,33.8185077,-84.4579374
5/27/21,825000,2411,33.7308811,-84.3738086
5/27/21,242000,872,33.8214349,-84.3626017
5/27/21,325000,1269,34.0337256,-84.3578154
5/27/21,405000,2120,34.0447937,-84.1744026
5/27/21,1400000,3730,33.9029212,-84.38597
5/27/21,545000,2056,33.8295269,-84.3587375
5/27/21,192000,1326,33.994763,-84.3474781
5/27/21,232477,1400,33.612109,-84.5926175
5/27/21,229149,1400,33.6121348,-84.5925108
5/27/21,186850,1240,34.0273857,-84.3233606
5/27/21,200000,1240,34.029041,-84.323075
5/27/21,1262350,3143,33.7826607,-84.3501586
5/27/21,715000,3495,34.0432444,-84.3846562
5/27/21,385000,1545,34.0381833,-84.3973413
5/27/21,350000,3225,33.5823759,-84.6440499
5/27/21,214420,2084,33.5897495,-84.6440156
5/27/21,436000,2600,34.0536219,-84.3687652
5/27/21,425000,2004,34.0504952,-84.3459683
5/27/21,660000,2374,34.0747787,-84.3838351
5/27/21,640000,4162,34.0752723,-84.4156457
5/27/21,440000,1557,34.0826362,-84.4183539
5/27/21,2975000,7549,33.8749869,-84.4056529
5/27/21,2400000,4151,33.8784737,-84.3891312
5/27/21,248000,1750,34.100675,-84.266202
5/27/21,775000,4460,33.7549788,-84.3524949
5/27/21,230000,1602,33.6637326,-84.517283
5/27/21,255000,990,33.8076448,-84.3962155
5/27/21,1625000,5624,34.1482518,-84.3391275
5/27/21,865000,1710,33.8028632,-84.3878585
5/27/21,1625000,3278,33.8035721,-84.3910196
5/27/21,476795,2250,34.011199,-84.3291493
5/27/21,200000,978,33.9174942,-84.359405
5/27/21,260000,1028,33.7893934,-84.388618
5/27/21,185597,1680,33.5629205,-84.4732055
5/27/21,196990,1440,33.5629205,-84.4732055
5/27/21,405000,1924,34.0232045,-84.3015815
5/27/21,209000,1306,34.087949,-84.2770481
5/27/21,157500,1273,33.9616,-84.355054
5/27/21,200000,1397,33.9626767,-84.3553008
5/27/21,332000,1388,33.6673088,-84.4543084
5/27/21,300000,1798,33.856986,-84.378768
5/27/21,512000,1650,34.0746673,-84.3096805
5/27/21,437500,2304,34.0756286,-84.3206349
5/27/21,645000,2503,33.7341734,-84.3525823
5/27/21,290000,1311,33.7277071,-84.3496451
5/27/21,266990,2106,33.61662726,-84.61321503
5/27/21,202700,1032,33.9304841,-84.361878
5/27/21,210000,1240,34.006288,-84.337023
5/27/21,198000,1088,34.0063343,-84.3370353
5/27/21,180000,1240,34.0082562,-84.336937
5/27/21,230000,1162,33.6872207,-84.4501459
5/27/21,170000,1650,33.6939381,-84.4513762
5/27/21,178000,1560,33.5479605,-84.5684343
5/27/21,133000,1095,33.6856727,-84.4718505
5/27/21,1700000,4116,33.8446999,-84.4160695
5/27/21,909442,3130,33.8667251,-84.3772021
5/27/21,185550,1036,33.8158271,-84.39532
5/27/21,190000,916,33.6699015,-84.3943858
5/27/21,615000,2854,34.0413101,-84.2483352
5/27/21,746000,2358,34.0370226,-84.371414
5/27/21,695000,3857,33.9177558,-84.4094081
5/27/21,485000,4540,33.6786956,-84.5906982
5/27/21,423000,1969,33.8139638,-84.4807729
5/27/21,420000,2232,34.086835,-84.2981278
5/27/21,793884,3880,34.0524228,-84.3051038
5/27/21,625000,3210,34.0533812,-84.3172851
5/27/21,635000,1366,33.7997305,-84.3983675
5/27/21,315000,3224,33.5499513,-84.5301237
5/27/21,2295000,3574,33.7812866,-84.3882008
5/27/21,927500,4304,34.0250222,-84.1749588
5/27/21,185000,1469,33.941784,-84.3710033
5/27/21,640000,3114,34.088225,-84.3249093
5/27/21,560000,2747,34.0912103,-84.3177372
5/27/21,685000,1494,33.8067598,-84.41146
5/27/21,460000,2732,34.0809158,-84.1993246
5/27/21,205000,775,33.7768259,-84.3852295
5/27/21,292000,2520,33.5621111,-84.6151446
5/27/21,423000,2644,34.0101875,-84.2159199
5/27/21,354900,1504,33.7274325,-84.4246317
5/27/21,470000,2517,33.7245577,-84.4255473
5/27/21,345000,1860,34.0503792,-84.1845776
5/27/21,765000,2279,33.8442607,-84.3657301
5/27/21,1550000,4717,34.1744024,-84.2604324
5/27/21,141000,1166,33.5920323,-84.4786005
5/27/21,310000,1285,33.7262884,-84.4640879
5/27/21,202500,1389,33.6765514,-84.4336573
5/27/21,349900,1381,33.7034518,-84.4576914
5/27/21,283500,1806,33.7499096,-84.4067815
5/27/21,230000,1344,33.7519899,-84.4157198
5/27/21,785400,1453,33.7798299,-84.4134927
5/27/21,637900,1316,33.7798299,-84.4134927
5/28/21,875000,2874,33.7637517,-84.367143
5/28/21,259900,1024,33.7607858,-84.4501869
5/28/21,805000,3546,34.0951688,-84.3528699
5/28/21,537000,2004,34.0231101,-84.2621809
5/28/21,475000,2037,34.0320272,-84.2627158
5/28/21,207000,562,33.7760195,-84.3632093
5/28/21,300000,2416,33.6495554,-84.5286698
5/28/21,450000,2129,33.7901476,-84.4458261
5/28/21,380000,1451,33.790857,-84.4484644
5/28/21,767500,2191,33.7879501,-84.3590848
5/28/21,945000,3251,33.8685494,-84.3981098
5/28/21,413500,1870,34.0528756,-84.1285538
5/28/21,430000,1864,34.0533413,-84.1282472
5/28/21,440000,1136,33.7892311,-84.3784349
5/28/21,350000,1226,33.7421084,-84.4430975
5/28/21,735000,2684,33.975406,-84.3302312
5/28/21,601000,2170,33.8140405,-84.4649899
5/28/21,383000,1456,33.8214592,-84.3648565
5/28/21,430000,1746,33.8217558,-84.361762
5/28/21,248000,1117,33.7903038,-84.3994771
5/28/21,280000,795,33.7146303,-84.4163228
5/28/21,680000,2250,33.7428811,-84.3751098
5/28/21,555000,1536,33.7446702,-84.3755481
5/28/21,2100000,11455,34.0390418,-84.1468526
5/28/21,682000,3512,34.0533432,-84.1571776
5/28/21,482900,3048,34.0483522,-84.1683488
5/28/21,575600,3100,34.0483522,-84.1683488
5/28/21,493200,2634,34.0483522,-84.1683488
5/28/21,494500,2634,34.0483522,-84.1683488
5/28/21,530800,2382,34.0483522,-84.1683488
5/28/21,560000,2748,34.0484394,-84.1695657
5/28/21,675000,2526,34.0535291,-84.1610928
5/28/21,545000,1267,33.7777998,-84.383904
5/28/21,280000,696,33.780409,-84.3834589
5/28/21,232900,1368,33.9033421,-84.3803259
5/28/21,307000,1536,33.6785388,-84.4507611
5/28/21,222000,2440,33.6690689,-84.4522784
5/28/21,275000,1300,33.7268081,-84.4002146
5/28/21,305000,1480,34.025224,-84.354181
5/28/21,265000,1536,33.9884033,-84.347437
5/28/21,165000,1240,34.028184,-84.3241199
5/28/21,1492500,3587,33.8555643,-84.3565669
5/28/21,2035000,5025,33.8615482,-84.356466
5/28/21,2200000,4439,33.8046697,-84.3597296
5/28/21,3650000,4602,33.8629358,-84.429963
5/28/21,278000,779,33.8371871,-84.378968
5/28/21,519000,1333,33.7722067,-84.3689009
5/28/21,400000,2046,34.031358,-84.207175
5/28/21,355500,1937,34.0400409,-84.2173095
5/28/21,346000,2000,34.044541,-84.219119
5/28/21,285000,1600,33.9218616,-84.3559805
5/28/21,472000,2568,34.0600007,-84.3319982
5/28/21,325000,1642,34.0482564,-84.3305292
5/28/21,164900,1128,33.9403173,-84.3540515
5/28/21,305000,1366,33.936392,-84.350679
5/28/21,725000,3481,34.0163691,-84.2548367
5/28/21,325000,3705,33.5782219,-84.638736
5/28/21,310000,1320,33.823372,-84.439632
5/28/21,525000,2992,34.0544302,-84.3589492
5/28/21,447129,2160,34.0434874,-84.346044
5/28/21,440000,1349,33.903077,-84.350755
5/28/21,281500,1462,33.6813473,-84.4337803
5/28/21,1475000,4987,33.8766842,-84.4047499
5/28/21,685000,3157,34.0427006,-84.2558242
5/28/21,446500,2356,34.1146278,-84.2675702
5/28/21,340000,2296,34.1235842,-84.2627531
5/28/21,373000,3532,33.6383032,-84.6764132
5/28/21,675000,3986,33.6406823,-84.6476876
5/28/21,749900,4272,33.7495467,-84.3534835
5/28/21,620000,1196,33.8185525,-84.3590314
5/28/21,565000,2126,33.8186293,-84.3554783
5/28/21,275000,1060,33.7943354,-84.3667528
5/28/21,725000,2352,33.9468061,-84.3806736
5/28/21,187100,1811,33.6003664,-84.4783711
5/28/21,196000,645,33.7893934,-84.388618
5/28/21,200000,629,33.7938791,-84.387865
5/28/21,202990,1680,33.5629205,-84.4732055
5/28/21,163000,797,33.7693177,-84.3785607
5/28/21,460000,1548,34.0800003,-84.2872309
5/28/21,260000,1370,34.0909632,-84.2799
5/28/21,405000,1470,33.8516985,-84.4320061
5/28/21,530000,1530,33.846926,-84.374444
5/28/21,281000,1369,33.6609173,-84.4501869
5/28/21,725000,3140,34.0673178,-84.2291351
5/28/21,325000,944,33.8451658,-84.3715151
5/28/21,350000,1568,33.7571278,-84.3901635
5/28/21,610000,1642,33.7861678,-84.3853004
5/28/21,839000,1806,33.7861678,-84.3853004
5/28/21,500000,1205,33.7617272,-84.3608194
5/28/21,283000,1980,33.6201488,-84.5535245
5/28/21,352000,1212,33.7384604,-84.3563163
5/28/21,780000,2110,33.7456115,-84.3552935
5/28/21,380000,2682,33.6511088,-84.5659275
5/28/21,303990,2106,33.61662726,-84.61321503
5/28/21,290490,2106,33.61662726,-84.61321503
5/28/21,275000,2112,33.6168784,-84.6129825
5/28/21,350000,3278,33.6276212,-84.6157989
5/28/21,375000,1245,33.7382699,-84.4507611
5/28/21,600000,3124,34.0513534,-84.2679405
5/28/21,159000,2023,33.6922494,-84.451145
5/28/21,295000,1464,33.6919682,-84.4356263
5/28/21,254000,1106,33.6978574,-84.4436248
5/28/21,985200,2072,33.7986252,-84.3826444
5/28/21,1970000,5524,33.7964941,-84.3792981
5/28/21,251915,2136,33.5443325,-84.5704947
5/28/21,260000,1946,33.5463563,-84.5711409
5/28/21,839000,1964,33.814045,-84.4177384
5/28/21,1450000,5057,33.8291392,-84.3919638
5/28/21,888000,2927,33.8668164,-84.377512
5/28/21,2250000,5148,33.8688655,-84.3770933
5/28/21,615000,3966,33.9550403,-84.3532601
5/28/21,405000,2352,33.9998948,-84.2924329
5/28/21,480000,2050,33.826717,-84.3550743
5/28/21,440000,1495,33.8171842,-84.392249
5/28/21,2150000,5983,33.7557502,-84.3578745
5/28/21,1090940,2386,33.7553805,-84.3641126
5/28/21,1250000,2639,33.5148107,-84.7420236
5/28/21,436900,3546,34.0264896,-84.1931672
5/28/21,2777928,4174,33.8164364,-84.3812895
5/28/21,570000,1364,33.8252774,-84.3787438
5/28/21,1019000,4679,34.1061668,-84.4081153
5/28/21,790000,3959,34.0773998,-84.1932496
5/28/21,670000,2883,34.0785089,-84.1951648
5/28/21,340000,1304,34.0905296,-84.3072344
5/28/21,655000,3112,34.094979,-84.3022188
5/28/21,796880,3740,34.0529767,-84.3038427
5/28/21,835000,3224,33.9179991,-84.3980186
5/28/21,1360000,5160,33.9283834,-84.3871195
5/28/21,343000,2113,33.9190188,-84.3855835
5/28/21,425000,2406,34.177858,-84.2941805
5/28/21,410000,2424,34.0971318,-84.2892871
5/28/21,850000,3079,34.1076173,-84.2733704
5/28/21,765000,2774,33.8026125,-84.4188053
5/28/21,475000,1638,33.8094134,-84.4191746
5/28/21,178900,2338,33.5954846,-84.5111791
5/28/21,200000,1364,33.5986105,-84.5040092
5/28/21,910000,3774,34.0281253,-84.2446315
5/28/21,785000,2686,33.8610929,-84.3674267
5/28/21,2025000,5199,33.8663421,-84.3575116
5/28/21,159900,912,33.8388961,-84.3846922
5/28/21,249000,2202,33.7156961,-84.5066125
5/28/21,194400,1200,33.5573174,-84.5196588
5/28/21,1107000,4000,33.8420939,-84.3490495
5/28/21,675000,1507,33.8435074,-84.3485976
5/28/21,1975000,1225,34.0792507,-84.302856
5/28/21,490000,2592,34.0889472,-84.2041843
5/28/21,732500,3132,34.0274406,-84.2704087
5/28/21,246501,1333,33.9093699,-84.4222966
5/28/21,991564,4578,34.1174218,-84.3184244
5/28/21,190000,1370,33.7051385,-84.4462056
5/28/21,510000,2304,34.0077712,-84.2695654
5/28/21,910000,3824,33.9132632,-84.4061248
5/28/21,245085,1914,33.5439157,-84.5193942
5/28/21,747511,3180,34.0302955,-84.2108965
5/28/21,290000,2150,33.6796328,-84.601566
5/28/21,360000,2515,34.0449259,-84.183858
5/28/21,365000,2030,34.0472513,-84.180618
5/28/21,260000,1250,33.7681538,-84.489421
5/28/21,300000,942,33.7286997,-84.4373081
5/28/21,465000,2577,34.0662283,-84.1893982
5/28/21,830000,2618,33.8421717,-84.3685805
5/28/21,1100000,7234,34.1501701,-84.2636053
5/28/21,650000,3124,34.1623889,-84.2833034
5/28/21,962150,5027,34.1662242,-84.2662141
5/28/21,170000,1175,33.5889825,-84.4776577
5/28/21,364200,1300,33.7184276,-84.4368364
5/28/21,377000,1421,33.749472,-84.4375953
5/28/21,410000,1184,33.6652789,-84.4309074
5/28/21,177000,1368,33.6944984,-84.5195473
5/28/21,740000,3691,34.078367,-84.3618377
5/28/21,207500,1385,33.5910011,-84.5268004
5/28/21,239900,1362,33.6980964,-84.3747197
5/28/21,250000,1844,33.7583642,-84.4089977
5/28/21,215000,1863,33.578754,-84.486839
5/28/21,177500,1376,33.5817929,-84.4733329
5/28/21,335000,1440,33.7075058,-84.4675319
5/28/21,290000,1564,33.7524305,-84.4163433
6/1/21,685000,4360,34.0178444,-84.3879817
6/1/21,678000,3435,34.0222057,-84.397054
6/1/21,574000,2868,33.9724335,-84.3505694
6/1/21,965000,4228,34.0918929,-84.3499738
6/1/21,770000,3306,34.0378856,-84.2748923
6/1/21,287500,1323,33.8531945,-84.384184
6/1/21,3400000,6063,33.842832,-84.4039286
6/1/21,2220000,4882,33.8513277,-84.4011354
6/1/21,980000,4507,34.0502601,-84.1292899
6/1/21,637000,2068,33.7293419,-84.3781885
6/1/21,438000,1192,33.7291423,-84.3651305
6/1/21,550000,1196,33.783839,-84.3838658
6/1/21,399999,1440,33.821838,-84.36488
6/1/21,500000,2256,34.0608239,-84.3928156
6/1/21,640000,1806,33.7267492,-84.3596475
6/1/21,500000,2192,33.7167082,-84.3531198
6/1/21,520000,1346,33.7416147,-84.3793186
6/1/21,490000,1648,33.7427583,-84.3766998
6/1/21,580000,1946,33.7595273,-84.3718246
6/1/21,329000,1025,33.7597116,-84.3709127
6/1/21,265000,795,33.7597231,-84.3711841
6/1/21,350000,1540,34.1064112,-84.2614404
6/1/21,775000,1852,33.8306728,-84.3697713
6/1/21,1130000,3151,33.8331311,-84.371722
6/1/21,2300000,3664,33.7977309,-84.3534861
6/1/21,780000,1761,33.8056224,-84.360416
6/1/21,625000,2736,33.8279577,-84.3503024
6/1/21,385000,2216,33.8286377,-84.3535776
6/1/21,315000,746,33.7722067,-84.3689009
6/1/21,640000,1392,33.7722067,-84.3689009
6/1/21,470000,2324,34.0396162,-84.2030366
6/1/21,443000,2436,33.925077,-84.360946
6/1/21,400000,1896,34.0616237,-84.3531574
6/1/21,537500,2066,34.0654982,-84.3544309
6/1/21,365000,1655,34.0320417,-84.3351623
6/1/21,310000,1320,33.8224528,-84.4425402
6/1/21,565000,2207,33.8242717,-84.4487925
6/1/21,550000,1607,33.8296828,-84.4458113
6/1/21,2010000,5941,34.055719,-84.3667323
6/1/21,511000,2227,34.0534085,-84.3480224
6/1/21,799900,3660,34.0775779,-84.404832
6/1/21,522000,2540,33.884731,-84.381437
6/1/21,732000,3435,34.0440285,-84.2564003
6/1/21,267800,2718,33.6094945,-84.6460936
6/1/21,529900,1576,33.7546669,-84.3495329
6/1/21,487500,3192,33.7102235,-84.5375155
6/1/21,555000,1346,33.820235,-84.3537248
6/1/21,1180000,5484,34.1742644,-84.3156283
6/1/21,1065000,4921,34.1772953,-84.3077278
6/1/21,720000,3101,34.0218062,-84.2518947
6/1/21,1765000,4420,33.8349363,-84.4529346
6/1/21,355900,1101,33.8379103,-84.4319917
6/1/21,781600,2031,33.898204,-84.3796882
6/1/21,255000,1194,33.892836,-84.3787643
6/1/21,1450000,4618,33.8273433,-84.4195029
6/1/21,2825000,4419,33.8467661,-84.3685301
6/1/21,571650,1764,33.8646991,-84.3800199
6/1/21,260000,912,33.7859285,-84.3798799
6/1/21,269500,2302,33.5990263,-84.56384
6/1/21,840000,3702,34.0479152,-84.250475
6/1/21,207500,1240,34.0082562,-84.336937
6/1/21,870000,1882,33.7965245,-84.382357
6/1/21,392000,1820,33.793282,-84.427942
6/1/21,949900,2256,33.5203757,-84.7363923
6/1/21,415000,3798,33.6656635,-84.5837839
6/1/21,600000,3024,34.0283177,-84.1937644
6/1/21,190000,932,33.7113075,-84.3866679
6/1/21,675000,2800,34.0147679,-84.361832
6/1/21,253000,776,33.7763584,-84.3743212
6/1/21,420000,2001,34.1757996,-84.2997519
6/1/21,1100000,4939,34.0241168,-84.2372567
6/1/21,1040000,5006,33.8840354,-84.3567312
6/1/21,204000,825,33.7299743,-84.3951657
6/1/21,567000,3169,34.085573,-84.3181688
6/1/21,284000,1362,33.9993646,-84.2777304
6/1/21,365000,2400,34.095579,-84.266506
6/1/21,378750,1666,33.8174178,-84.4240573
6/1/21,610000,2292,33.7266282,-84.3828086
6/1/21,505000,2321,33.9092085,-84.4190064
6/1/21,560000,2616,33.9092098,-84.4190078
6/1/21,351000,3352,33.5564092,-84.6073741
6/1/21,739000,3786,34.0075769,-84.2079111
6/1/21,379900,1977,33.7405297,-84.4255415
6/1/21,335000,1792,33.81899,-84.3635951
6/1/21,1585000,4503,33.8863641,-84.40992
6/1/21,1670000,5950,33.8959449,-84.3944884
6/1/21,220000,1592,33.6888741,-84.619798
6/1/21,330000,1720,34.046733,-84.180285
6/1/21,225000,1203,33.7745512,-84.4943388
6/1/21,336000,1984,33.7263008,-84.4333291
6/1/21,170000,1392,33.58704,-84.5679959
6/1/21,630000,1372,33.8339394,-84.3617937
6/1/21,800000,4019,34.1355329,-84.2666035
6/1/21,204000,1472,33.6606475,-84.5967391
6/1/21,260000,2614,33.7257608,-84.5289779
6/1/21,580000,1297,33.8032116,-84.3735288
6/1/21,495000,1334,33.7216505,-84.3806332
6/2/21,390000,2480,34.0368697,-84.2623867
6/2/21,590000,2264,33.7233024,-84.4742143
6/2/21,375000,1470,33.7391806,-84.4361596
6/2/21,750000,2804,33.9713048,-84.3156409
6/2/21,650000,3402,33.9782256,-84.3188881
6/2/21,183000,1380,33.989731,-84.3374734
6/2/21,415984,1378,33.7242618,-84.3624088
6/2/21,490000,1800,33.7385026,-84.3817001
6/2/21,626000,3740,34.0403408,-84.16645
6/2/21,860000,3542,33.9021785,-84.3868322
6/2/21,825000,2148,33.832537,-84.3572387
6/2/21,1125000,2090,33.7586869,-84.3653154
6/2/21,239581,1400,33.6120672,-84.5926584
6/2/21,685000,1880,33.8289545,-84.3740421
6/2/21,1070000,2560,33.8333923,-84.3707775
6/2/21,555000,1680,33.8308907,-84.3854559
6/2/21,973500,3223,33.860368,-84.3670609
6/2/21,2000000,8134,33.863865,-84.4227347
6/2/21,700000,1484,33.8270171,-84.4450604
6/2/21,1225000,6138,34.0919238,-84.4113984
6/2/21,320000,2371,33.6852927,-84.4324266
6/2/21,520000,3020,34.0452759,-84.2427178
6/2/21,710000,3869,34.1529117,-84.3255668
6/2/21,900000,3750,34.1585532,-84.3220323
6/2/21,350000,1632,34.031568,-84.2948384
6/2/21,385000,1740,34.0233282,-84.2995669
6/2/21,350000,1592,34.0252715,-84.3012526
6/2/21,1750000,5866,34.0135171,-84.2457838
6/2/21,1015000,3590,33.8920702,-84.3666502
6/2/21,320000,1868,33.6609922,-84.4576914
6/2/21,650000,3261,34.0771184,-84.2153434
6/2/21,200000,650,33.7675361,-84.359124
6/2/21,485000,1350,33.7398767,-84.3534586
6/2/21,835000,2770,33.735344,-84.3586822
6/2/21,660000,1860,33.7903932,-84.420489
6/2/21,455000,1832,33.793531,-84.4287832
6/2/21,447951,1411,33.7883834,-84.4179408
6/2/21,2498438,5368,33.9347577,-84.4132041
6/2/21,565000,1744,34.0259393,-84.1906958
6/2/21,220000,1014,33.6065131,-84.4592906
6/2/21,512000,2351,34.0720582,-84.3203061
6/2/21,612000,1664,33.8245205,-84.3726254
6/2/21,895000,3801,34.0222085,-84.246113
6/2/21,310000,1248,33.8150218,-84.4384068
6/2/21,1264500,5044,34.0264981,-84.1745262
6/2/21,300000,2031,33.7678825,-84.4697048
6/2/21,600000,2434,34.0872977,-84.318436
6/2/21,607500,1558,33.8031474,-84.4056323
6/2/21,675000,2750,34.0630636,-84.2763731
6/2/21,550000,3651,33.7341033,-84.3866347
6/2/21,350000,1075,33.7651344,-84.3881936
6/2/21,1587500,7278,33.9994832,-84.2037107
6/2/21,461500,3065,34.0061995,-84.2187608
6/2/21,770000,4020,34.0669244,-84.3898907
6/2/21,620000,4304,34.0732159,-84.4076023
6/2/21,1190000,4632,33.833913,-84.3640833
6/2/21,870000,3911,34.1410899,-84.2668503
6/2/21,1362500,4378,34.1248718,-84.3418598
6/2/21,270000,1582,33.7045724,-84.450638
6/2/21,180000,1195,33.7720614,-84.505853
6/2/21,200000,2061,33.6725036,-84.4696638
6/2/21,250000,1640,33.7447963,-84.4791347
6/3/21,537500,1010,33.7648344,-84.3634262
6/3/21,799000,3018,34.0856155,-84.3397849
6/3/21,1785000,3261,33.8414099,-84.3997129
6/3/21,1025000,5779,33.9689739,-84.3258134
6/3/21,570000,2553,33.8090321,-84.4511419
6/3/21,500000,2562,33.8167752,-84.4629399
6/3/21,365000,1700,34.0599144,-84.3895109
6/3/21,605000,3147,34.0501283,-84.1451831
6/3/21,735000,3130,34.050716,-84.168585
6/3/21,492000,1204,33.7777998,-84.383904
6/3/21,803000,1896,33.7583889,-84.3673689
6/3/21,435000,1116,33.7722067,-84.3689009
6/3/21,172000,880,33.989188,-84.267428
6/3/21,280500,1501,34.000337,-84.274805
6/3/21,285000,1232,33.5615015,-84.6348982
6/3/21,451000,1784,33.8130842,-84.4282421
6/3/21,236000,1381,34.041705,-84.349002
6/3/21,242500,887,33.8158424,-84.3905544
6/3/21,238000,1076,33.6863098,-84.4182719
6/3/21,625000,2975,34.0428443,-84.2435821
6/3/21,170000,1492,33.6698648,-84.5163306
6/3/21,407000,2431,34.0165651,-84.2968532
6/3/21,367000,1934,34.0869073,-84.2828716
6/3/21,459000,1566,34.0884886,-84.2889169
6/3/21,487425,1892,33.8926173,-84.3792216
6/3/21,153000,1242,33.5785664,-84.5002806
6/3/21,205000,1589,33.53646,-84.58835
6/3/21,845000,1740,33.8344627,-84.4048525
6/3/21,360000,1768,33.7682356,-84.4295368
6/3/21,965000,2656,34.027893,-84.3611862
6/3/21,184300,1000,33.659761,-84.3801398
6/3/21,710000,2892,33.9392138,-84.4017981
6/3/21,695000,1604,33.8183234,-84.3874069
6/3/21,405000,2430,33.6627789,-84.4189284
6/3/21,783720,2990,34.1110205,-84.390958
6/3/21,1360000,4926,34.1587067,-84.3033494
6/3/21,825000,1569,34.0820826,-84.2966065
6/3/21,640000,2258,33.8670028,-84.3653154
6/3/21,1470000,3878,33.8691763,-84.3634262
6/3/21,2435000,5195,33.8652186,-84.3548006
6/3/21,607000,1752,33.8729762,-84.3577593
6/3/21,650000,1665,33.9080256,-84.3697713
6/3/21,179900,1648,33.56089133,-84.53328398
6/3/21,1500000,5352,34.0260332,-84.1738669
6/3/21,583000,1660,33.7329549,-84.3814155
6/3/21,775000,3909,34.095878,-84.3287107
6/3/21,600000,3304,34.019381,-84.2116994
6/3/21,267500,879,33.731368,-84.4009534
6/3/21,1695000,5877,34.1358235,-84.2933375
6/3/21,264000,1402,33.715547,-84.436268
6/3/21,320000,1652,33.6692784,-84.6299057
6/3/21,259109,2530,33.673495,-84.626307
6/3/21,180000,1392,33.803266,-84.4827404
6/3/21,202555,1476,33.5296268,-84.6730224
6/3/21,361000,1452,33.736693,-84.3984085
6/3/21,435000,1653,33.7168909,-84.3763503
6/4/21,285000,1180,34.0203792,-84.1944337
6/4/21,1725000,5230,34.1257941,-84.2938309
6/4/21,530000,2690,34.0882274,-84.2285176
6/4/21,360000,1870,33.8493599,-84.3585992
6/4/21,143000,904,33.8547086,-84.3513455
6/4/21,139000,1558,33.5859464,-84.5228292
6/4/21,480000,2882,33.9594911,-84.2742342
6/4/21,815000,3367,33.9609998,-84.2754065
6/4/21,736250,3790,34.0856627,-84.3403396
